"order_id","order_date","customer_id","sales","order_year"
"CA-2017-112515","2017-09-17","AS-10225","261.74","2017"
"CA-2017-112515","2017-09-17","AS-10225","14.4","2017"
"CA-2017-123372","2017-11-28","DG-13300","1979.89","2017"
"CA-2017-123372","2017-11-28","DG-13300","79.96","2017"
"CA-2017-159604","2017-04-14","CL-12700","8.76","2017"
"CA-2017-136875","2017-12-03","TC-21295","166.44","2017"
"CA-2017-132185","2017-11-27","DB-13615","8.76","2017"
"CA-2017-132185","2017-11-27","DB-13615","43.584","2017"
"CA-2017-127026","2017-01-21","MH-18115","14.4","2017"
"CA-2017-127026","2017-01-21","MH-18115","619.95","2017"
"CA-2017-127026","2017-01-21","MH-18115","89.52","2017"
"CA-2017-127026","2017-01-21","MH-18115","350.973","2017"
"CA-2017-127026","2017-01-21","MH-18115","164.99","2017"
"CA-2017-137085","2017-06-29","CT-11995","312.552","2017"
"CA-2017-156412","2017-12-04","CM-12160","5.346","2017"
"CA-2017-156818","2017-07-11","JD-16015","132.6","2017"
"CA-2017-155873","2017-06-16","AB-10255","16.68","2017"
"CA-2017-155873","2017-06-16","AB-10255","19.44","2017"
"CA-2017-155873","2017-06-16","AB-10255","192.16","2017"
"CA-2017-132430","2017-10-09","CP-12085","45.888","2017"
"CA-2017-146031","2017-07-29","GM-14440","60.12","2017"
"CA-2017-128475","2017-08-26","SC-20680","71.98","2017"
"CA-2017-144827","2017-12-21","SE-20110","124.36","2017"
"CA-2017-149888","2017-11-07","EP-13915","359.97","2017"
"CA-2017-149888","2017-11-07","EP-13915","350.352","2017"
"CA-2017-119193","2017-12-22","SK-19990","1.641","2017"
"CA-2017-119193","2017-12-22","SK-19990","629.958","2017"
"CA-2017-104801","2017-02-13","FH-14350","6.63","2017"
"CA-2017-104801","2017-02-13","FH-14350","799.96","2017"
"CA-2017-104801","2017-02-13","FH-14350","107.53","2017"
"CA-2017-122707","2017-04-16","EB-13750","477.24","2017"
"CA-2017-122707","2017-04-16","EB-13750","25.98","2017"
"CA-2017-163321","2017-08-07","FM-14380","79.992","2017"
"CA-2017-126536","2017-10-12","NK-18490","0.99","2017"
"CA-2017-126536","2017-10-12","NK-18490","101.84","2017"
"CA-2017-165757","2017-06-22","PL-18925","10.332","2017"
"CA-2017-165757","2017-06-22","PL-18925","31.155","2017"
"CA-2017-165757","2017-06-22","PL-18925","8.928","2017"
"CA-2017-167752","2017-01-15","RW-19690","34.384","2017"
"CA-2017-167752","2017-01-15","RW-19690","1924.16","2017"
"CA-2017-158967","2017-12-10","BT-11680","19.104","2017"
"CA-2017-143455","2017-11-11","ML-17755","10.368","2017"
"CA-2017-108322","2017-04-30","SS-20140","23.68","2017"
"CA-2017-108322","2017-04-30","SS-20140","2.376","2017"
"CA-2017-167668","2017-05-06","TC-21295","59.2","2017"
"CA-2017-146724","2017-11-20","HG-15025","22.0","2017"
"CA-2017-158743","2017-10-20","IG-15085","13.36","2017"
"CA-2017-158743","2017-10-20","IG-15085","39.96","2017"
"CA-2017-158743","2017-10-20","IG-15085","145.85","2017"
"CA-2017-143329","2017-11-03","DL-13330","41.37","2017"
"CA-2017-131016","2017-09-18","DC-12850","8.928","2017"
"CA-2017-131016","2017-09-18","DC-12850","47.584","2017"
"CA-2017-134649","2017-01-26","CA-11965","15.47","2017"
"CA-2017-134649","2017-01-26","CA-11965","7.16","2017"
"CA-2017-110842","2017-11-11","GA-14725","10.89","2017"
"CA-2017-110842","2017-11-11","GA-14725","19.44","2017"
"CA-2017-110842","2017-11-11","GA-14725","121.6","2017"
"US-2017-135062","2017-08-31","RL-19615","229.544","2017"
"CA-2017-135650","2017-03-23","AC-10660","143.728","2017"
"CA-2017-112865","2017-05-18","BH-11710","36.048","2017"
"CA-2017-138163","2017-11-17","XP-21865","50.94","2017"
"CA-2017-152093","2017-09-10","SN-20560","762.594","2017"
"CA-2017-157854","2017-04-08","DM-13345","56.28","2017"
"CA-2017-157854","2017-04-08","DM-13345","2690.97","2017"
"CA-2017-107342","2017-12-17","VF-21715","28.16","2017"
"CA-2017-137344","2017-08-20","EM-13810","40.29","2017"
"CA-2017-169810","2017-07-25","RB-19360","20.23","2017"
"CA-2017-138975","2017-05-19","SC-20380","67.8","2017"
"CA-2017-138975","2017-05-19","SC-20380","377.97","2017"
"CA-2017-138975","2017-05-19","SC-20380","1628.82","2017"
"CA-2017-138975","2017-05-19","SC-20380","286.93","2017"
"CA-2017-106537","2017-08-12","RH-19495","20.736","2017"
"US-2017-103828","2017-08-13","JK-15370","31.44","2017"
"US-2017-103828","2017-08-13","JK-15370","83.79","2017"
"US-2017-103828","2017-08-13","JK-15370","59.52","2017"
"US-2017-103828","2017-08-13","JK-15370","31.92","2017"
"CA-2017-143861","2017-06-12","LC-16885","17.088","2017"
"CA-2017-135167","2017-06-15","SC-20800","4.26","2017"
"CA-2017-137022","2017-11-16","SW-20275","811.28","2017"
"US-2017-102638","2017-12-29","MC-17845","6.03","2017"
"CA-2017-102099","2017-12-18","EP-13915","6.63","2017"
"CA-2017-102099","2017-12-18","EP-13915","12.96","2017"
"CA-2017-102099","2017-12-18","EP-13915","32.4","2017"
"CA-2017-164049","2017-11-02","KH-16630","23.85","2017"
"CA-2017-139913","2017-10-23","JC-16105","11.56","2017"
"CA-2017-139913","2017-10-23","JC-16105","26.4","2017"
"CA-2017-139913","2017-10-23","JC-16105","69.08","2017"
"CA-2017-139913","2017-10-23","JC-16105","35.88","2017"
"CA-2017-124898","2017-09-11","DB-12910","184.66","2017"
"CA-2017-121615","2017-11-03","DL-12925","8.56","2017"
"CA-2017-121615","2017-11-03","DL-12925","52.4","2017"
"CA-2017-121615","2017-11-03","DL-12925","14.94","2017"
"CA-2017-166415","2017-02-19","ME-17725","11.22","2017"
"CA-2017-155047","2017-08-27","SE-20110","5.952","2017"
"CA-2017-164329","2017-01-30","MM-17920","129.3","2017"
"CA-2017-128629","2017-07-10","BP-11155","18.84","2017"
"CA-2017-158106","2017-06-04","CT-11995","8.64","2017"
"US-2017-120390","2017-10-19","TH-21550","1633.188","2017"
"CA-2017-143434","2017-11-18","ME-17320","19.76","2017"
"CA-2017-155880","2017-03-25","JD-16150","90.99","2017"
"CA-2017-155880","2017-03-25","JD-16150","1526.56","2017"
"CA-2017-155880","2017-03-25","JD-16150","368.97","2017"
"CA-2017-126242","2017-11-19","MC-18100","305.01","2017"
"CA-2017-126242","2017-11-19","MC-18100","18.7","2017"
"CA-2017-169859","2017-12-14","MP-18175","26.25","2017"
"CA-2017-169859","2017-12-14","MP-18175","64.96","2017"
"CA-2017-169859","2017-12-14","MP-18175","43.7","2017"
"CA-2017-134915","2017-11-12","EM-14140","41.6","2017"
"CA-2017-134915","2017-11-12","EM-14140","23.12","2017"
"CA-2017-134915","2017-11-12","EM-14140","113.888","2017"
"CA-2017-134915","2017-11-12","EM-14140","113.568","2017"
"CA-2017-134915","2017-11-12","EM-14140","7.92","2017"
"CA-2017-134915","2017-11-12","EM-14140","671.984","2017"
"CA-2017-123638","2017-06-27","MA-17995","191.646","2017"
"CA-2017-168900","2017-05-04","SH-20395","2.313","2017"
"CA-2017-143665","2017-04-26","PO-19180","20.34","2017"
"CA-2017-143665","2017-04-26","PO-19180","39.28","2017"
"CA-2017-137428","2017-12-16","AY-10555","81.568","2017"
"CA-2017-137428","2017-12-16","AY-10555","97.184","2017"
"CA-2017-137428","2017-12-16","AY-10555","24.32","2017"
"CA-2017-137428","2017-12-16","AY-10555","18.96","2017"
"CA-2017-167941","2017-11-06","JF-15565","499.584","2017"
"CA-2017-167941","2017-11-06","JF-15565","31.104","2017"
"CA-2017-167941","2017-11-06","JF-15565","13.272","2017"
"CA-2017-167941","2017-11-06","JF-15565","28.272","2017"
"CA-2017-167941","2017-11-06","JF-15565","259.136","2017"
"CA-2017-111808","2017-12-16","AR-10510","10.8","2017"
"CA-2017-139773","2017-12-04","DV-13045","188.552","2017"
"CA-2017-134607","2017-10-03","HL-15040","22.58","2017"
"CA-2017-147291","2017-03-11","MJ-17740","895.92","2017"
"CA-2017-104381","2017-12-16","RD-19810","33.376","2017"
"CA-2017-116519","2017-10-13","CR-12730","904.9","2017"
"CA-2017-134845","2017-04-17","SR-20425","12.03","2017"
"CA-2017-134845","2017-04-17","SR-20425","2549.985","2017"
"CA-2017-134845","2017-04-17","SR-20425","21.594","2017"
"CA-2017-134845","2017-04-17","SR-20425","8.964","2017"
"CA-2017-134845","2017-04-17","SR-20425","20.736","2017"
"CA-2017-124674","2017-11-17","JB-16000","327.7328","2017"
"CA-2017-169054","2017-04-22","MO-17800","254.352","2017"
"CA-2017-116855","2017-12-17","AI-10855","504.9","2017"
"CA-2017-134173","2017-09-16","AB-10060","20.736","2017"
"CA-2017-101749","2017-10-03","AS-10045","171.288","2017"
"CA-2017-149559","2017-09-11","KF-16285","12.96","2017"
"CA-2017-149559","2017-09-11","KF-16285","22.18","2017"
"CA-2017-149559","2017-09-11","KF-16285","2054.272","2017"
"CA-2017-125290","2017-11-06","CC-12430","13.9","2017"
"CA-2017-125290","2017-11-06","CC-12430","26.38","2017"
"CA-2017-121419","2017-04-02","TC-21475","411.8","2017"
"CA-2017-121419","2017-04-02","TC-21475","360.0","2017"
"US-2017-148054","2017-10-06","NZ-18565","41.96","2017"
"US-2017-148054","2017-10-06","NZ-18565","227.84","2017"
"US-2017-148054","2017-10-06","NZ-18565","37.94","2017"
"CA-2017-131492","2017-10-19","HH-15010","8.96","2017"
"CA-2017-131492","2017-10-19","HH-15010","31.5","2017"
"CA-2017-131492","2017-10-19","HH-15010","30.56","2017"
"CA-2017-131492","2017-10-19","HH-15010","24.368","2017"
"CA-2017-127621","2017-03-03","RE-19450","26.88","2017"
"CA-2017-106859","2017-03-13","BF-11215","90.8","2017"
"CA-2017-106859","2017-03-13","BF-11215","140.736","2017"
"CA-2017-106859","2017-03-13","BF-11215","214.95","2017"
"CA-2017-106859","2017-03-13","BF-11215","45.36","2017"
"CA-2017-106859","2017-03-13","BF-11215","288.24","2017"
"US-2017-120089","2017-11-30","ML-17755","663.936","2017"
"CA-2017-130967","2017-03-10","EB-13870","53.982","2017"
"CA-2017-101182","2017-09-04","KB-16405","12.96","2017"
"CA-2017-101182","2017-09-04","KB-16405","43.176","2017"
"US-2017-132297","2017-05-27","DW-13480","58.34","2017"
"US-2017-132297","2017-05-27","DW-13480","539.97","2017"
"CA-2017-118773","2017-02-09","TP-21415","252.784","2017"
"CA-2017-118773","2017-02-09","TP-21415","127.984","2017"
"CA-2017-118773","2017-02-09","TP-21415","3.984","2017"
"CA-2017-118773","2017-02-09","TP-21415","12.992","2017"
"US-2017-159205","2017-03-31","DB-12910","61.0","2017"
"US-2017-159205","2017-03-31","DB-12910","671.93","2017"
"CA-2017-135692","2017-04-27","CV-12805","33.12","2017"
"CA-2017-135692","2017-04-27","CV-12805","220.2656","2017"
"CA-2017-131233","2017-04-14","CS-12355","10.776","2017"
"CA-2017-131233","2017-04-14","CS-12355","242.352","2017"
"CA-2017-119578","2017-12-22","JG-15310","695.16","2017"
"CA-2017-119578","2017-12-22","JG-15310","220.98","2017"
"US-2017-140074","2017-03-23","EC-14050","25.68","2017"
"CA-2017-127460","2017-07-10","FG-14260","298.464","2017"
"CA-2017-149895","2017-09-08","EB-14110","258.528","2017"
"CA-2017-147564","2017-10-02","BP-11155","49.12","2017"
"CA-2017-164168","2017-11-12","LS-16975","30.56","2017"
"CA-2017-164168","2017-11-12","LS-16975","77.952","2017"
"CA-2017-164168","2017-11-12","LS-16975","67.992","2017"
"CA-2017-164168","2017-11-12","LS-16975","12.224","2017"
"CA-2017-164168","2017-11-12","LS-16975","44.784","2017"
"CA-2017-164168","2017-11-12","LS-16975","22.848","2017"
"CA-2017-162572","2017-09-25","RB-19360","119.96","2017"
"CA-2017-162572","2017-09-25","RB-19360","10.608","2017"
"CA-2017-131828","2017-02-11","CS-11845","963.136","2017"
"CA-2017-131828","2017-02-11","CS-11845","88.776","2017"
"CA-2017-150497","2017-07-20","SM-20950","735.98","2017"
"CA-2017-107461","2017-12-21","PK-19075","23.88","2017"
"CA-2017-157483","2017-11-11","EP-13915","181.86","2017"
"US-2017-132059","2017-09-23","AP-10915","180.588","2017"
"US-2017-132059","2017-09-23","AP-10915","47.984","2017"
"CA-2017-122280","2017-09-10","SH-20395","18.76","2017"
"CA-2017-105235","2017-12-05","SM-20950","20.94","2017"
"CA-2017-105235","2017-12-05","SM-20950","58.68","2017"
"CA-2017-105235","2017-12-05","SM-20950","254.9","2017"
"CA-2017-152912","2017-11-09","BM-11650","9.64","2017"
"CA-2017-152912","2017-11-09","BM-11650","826.62","2017"
"CA-2017-152912","2017-11-09","BM-11650","1633.14","2017"
"CA-2017-152912","2017-11-09","BM-11650","544.38","2017"
"CA-2017-159352","2017-03-12","KB-16585","69.93","2017"
"US-2017-146416","2017-10-20","JE-16165","3.75","2017"
"US-2017-146416","2017-10-20","JE-16165","20.928","2017"
"CA-2017-123981","2017-10-02","RW-19630","65.99","2017"
"CA-2017-158953","2017-06-04","ML-18040","6.37","2017"
"CA-2017-109750","2017-07-22","FH-14365","29.97","2017"
"CA-2017-164000","2017-12-18","AH-10030","18.704","2017"
"US-2017-108245","2017-09-22","SH-19975","13.392","2017"
"US-2017-108245","2017-09-22","SH-19975","11.228","2017"
"CA-2017-150189","2017-07-08","VG-21790","75.18","2017"
"CA-2017-104640","2017-11-10","FH-14275","931.176","2017"
"CA-2017-104640","2017-11-10","FH-14275","430.88","2017"
"CA-2017-131625","2017-09-01","BN-11515","114.9","2017"
"US-2017-156356","2017-04-16","ND-18370","26.046","2017"
"US-2017-156356","2017-04-16","ND-18370","2.896","2017"
"US-2017-156356","2017-04-16","ND-18370","32.544","2017"
"CA-2017-114524","2017-03-31","EG-13900","13.468","2017"
"CA-2017-113355","2017-12-01","SJ-20215","219.8","2017"
"CA-2017-113355","2017-12-01","SJ-20215","317.058","2017"
"US-2017-140907","2017-12-10","BP-11185","49.08","2017"
"US-2017-140907","2017-12-10","BP-11185","324.9","2017"
"US-2017-140907","2017-12-10","BP-11185","18.24","2017"
"CA-2017-119389","2017-04-17","BG-11740","60.312","2017"
"CA-2017-110373","2017-10-27","MA-17560","7.056","2017"
"CA-2017-110373","2017-10-27","MA-17560","27.184","2017"
"CA-2017-133865","2017-05-08","PS-19045","3359.952","2017"
"CA-2017-116358","2017-11-02","KM-16225","18.24","2017"
"CA-2017-116358","2017-11-02","KM-16225","27.78","2017"
"CA-2017-150525","2017-02-20","JP-16135","6.56","2017"
"CA-2017-150525","2017-02-20","JP-16135","13.11","2017"
"CA-2017-113418","2017-10-01","CM-12655","1704.89","2017"
"CA-2017-136308","2017-11-16","MW-18235","1919.976","2017"
"CA-2017-169978","2017-12-24","HG-15025","271.764","2017"
"CA-2017-169978","2017-12-24","HG-15025","14.376","2017"
"CA-2017-161739","2017-11-10","EB-13750","341.96","2017"
"CA-2017-122595","2017-12-14","GM-14455","227.976","2017"
"CA-2017-122595","2017-12-14","GM-14455","52.68","2017"
"CA-2017-122595","2017-12-14","GM-14455","2.032","2017"
"US-2017-109253","2017-08-21","PR-18880","17.12","2017"
"US-2017-109253","2017-08-21","PR-18880","431.968","2017"
"US-2017-109253","2017-08-21","PR-18880","129.92","2017"
"US-2017-109253","2017-08-21","PR-18880","568.728","2017"
"US-2017-109253","2017-08-21","PR-18880","117.144","2017"
"US-2017-109253","2017-08-21","PR-18880","203.52","2017"
"US-2017-109253","2017-08-21","PR-18880","51.75","2017"
"CA-2017-154732","2017-11-05","AH-10195","16.03","2017"
"CA-2017-100335","2017-09-07","NF-18595","73.008","2017"
"CA-2017-123778","2017-09-23","BS-11755","25.824","2017"
"CA-2017-123778","2017-09-23","BS-11755","160.96","2017"
"CA-2017-142867","2017-03-17","PO-19180","13.776","2017"
"CA-2017-142867","2017-03-17","PO-19180","10.272","2017"
"CA-2017-103156","2017-11-23","TD-20995","24.048","2017"
"US-2017-162208","2017-08-27","SP-20620","2.896","2017"
"CA-2017-148404","2017-10-07","Dp-13240","580.672","2017"
"CA-2017-148404","2017-10-07","Dp-13240","18.936","2017"
"CA-2017-148404","2017-10-07","Dp-13240","222.384","2017"
"CA-2017-148404","2017-10-07","Dp-13240","50.454","2017"
"CA-2017-148404","2017-10-07","Dp-13240","154.764","2017"
"CA-2017-101077","2017-03-25","DB-13660","6.848","2017"
"US-2017-131583","2017-06-10","CL-11890","40.032","2017"
"US-2017-148362","2017-07-01","KF-16285","443.92","2017"
"US-2017-148362","2017-07-01","KF-16285","169.99","2017"
"US-2017-148362","2017-07-01","KF-16285","25.92","2017"
"CA-2017-168739","2017-05-29","HZ-14950","65.424","2017"
"US-2017-150847","2017-04-30","JF-15490","10.368","2017"
"US-2017-111024","2017-07-03","SZ-20035","32.896","2017"
"US-2017-111024","2017-07-03","SZ-20035","215.148","2017"
"US-2017-111024","2017-07-03","SZ-20035","30.96","2017"
"CA-2017-148264","2017-12-08","LF-17185","29.79","2017"
"CA-2017-148264","2017-12-08","LF-17185","128.9","2017"
"CA-2017-148264","2017-12-08","LF-17185","60.12","2017"
"CA-2017-131212","2017-12-05","AB-10165","24.816","2017"
"CA-2017-131212","2017-12-05","AB-10165","14.976","2017"
"CA-2017-152583","2017-10-30","RA-19945","16.192","2017"
"CA-2017-152583","2017-10-30","RA-19945","251.006","2017"
"CA-2017-152583","2017-10-30","RA-19945","54.192","2017"
"CA-2017-168858","2017-11-19","JD-16150","16.74","2017"
"CA-2017-168858","2017-11-19","JD-16150","2504.74","2017"
"CA-2017-102554","2017-06-11","KN-16705","3.76","2017"
"CA-2017-136448","2017-09-16","AS-10090","71.976","2017"
"CA-2017-136448","2017-09-16","AS-10090","22.512","2017"
"CA-2017-136448","2017-09-16","AS-10090","3.444","2017"
"CA-2017-136448","2017-09-16","AS-10090","538.194","2017"
"CA-2017-136448","2017-09-16","AS-10090","47.984","2017"
"CA-2017-114258","2017-11-05","EM-13825","492.768","2017"
"CA-2017-128699","2017-12-03","ND-18370","47.992","2017"
"CA-2017-122644","2017-11-12","SF-20965","10.848","2017"
"CA-2017-122644","2017-11-12","SF-20965","18.544","2017"
"CA-2017-111815","2017-03-03","EP-13915","180.98","2017"
"CA-2017-111815","2017-03-03","EP-13915","99.98","2017"
"CA-2017-120705","2017-09-05","MG-17875","147.184","2017"
"CA-2017-101581","2017-10-22","DW-13195","177.225","2017"
"CA-2017-142034","2017-09-24","KB-16240","72.0","2017"
"CA-2017-142034","2017-09-24","KB-16240","655.9","2017"
"CA-2017-142034","2017-09-24","KB-16240","603.92","2017"
"CA-2017-125115","2017-04-10","RD-19930","10.368","2017"
"CA-2017-125115","2017-04-10","RD-19930","95.736","2017"
"CA-2017-140326","2017-09-04","HW-14935","825.174","2017"
"CA-2017-140326","2017-09-04","HW-14935","17.76","2017"
"CA-2017-140326","2017-09-04","HW-14935","6.912","2017"
"CA-2017-148922","2017-12-10","SU-20665","599.97","2017"
"CA-2017-148922","2017-12-10","SU-20665","38.97","2017"
"CA-2017-148922","2017-12-10","SU-20665","45.84","2017"
"CA-2017-121216","2017-12-23","MM-17920","28.672","2017"
"CA-2017-121216","2017-12-23","MM-17920","29.312","2017"
"CA-2017-155292","2017-10-30","RD-19810","105.98","2017"
"CA-2017-155292","2017-10-30","RD-19810","35.06","2017"
"CA-2017-155292","2017-10-30","RD-19810","33.94","2017"
"CA-2017-155292","2017-10-30","RD-19810","30.0","2017"
"CA-2017-107832","2017-11-23","FH-14275","7.476","2017"
"CA-2017-118542","2017-12-01","CC-12550","45.36","2017"
"CA-2017-118542","2017-12-01","CC-12550","10.128","2017"
"CA-2017-152737","2017-11-07","TS-21505","21.792","2017"
"CA-2017-152737","2017-11-07","TS-21505","439.8","2017"
"CA-2017-109757","2017-09-04","MD-17350","8.256","2017"
"CA-2017-109757","2017-09-04","MD-17350","25.56","2017"
"CA-2017-109757","2017-09-04","MD-17350","4.368","2017"
"CA-2017-109757","2017-09-04","MD-17350","11.52","2017"
"CA-2017-103877","2017-09-07","RD-19660","1577.94","2017"
"CA-2017-168109","2017-07-03","JK-15640","59.98","2017"
"CA-2017-168109","2017-07-03","JK-15640","2395.2","2017"
"CA-2017-168109","2017-07-03","JK-15640","1687.8","2017"
"CA-2017-168109","2017-07-03","JK-15640","7.992","2017"
"US-2017-126081","2017-06-29","FC-14335","5.184","2017"
"CA-2017-117023","2017-08-07","JW-15955","11.68","2017"
"CA-2017-117023","2017-08-07","JW-15955","104.8","2017"
"CA-2017-117807","2017-10-01","DK-13090","104.85","2017"
"CA-2017-161823","2017-09-03","AG-10300","5.96","2017"
"CA-2017-121839","2017-09-24","MH-18115","1169.694","2017"
"CA-2017-158729","2017-12-19","AC-10450","1665.62","2017"
"CA-2017-146535","2017-11-24","FM-14290","2.88","2017"
"CA-2017-146535","2017-11-24","FM-14290","1443.96","2017"
"CA-2017-148012","2017-12-09","KM-16225","2.624","2017"
"CA-2017-138310","2017-06-26","NP-18700","431.928","2017"
"CA-2017-112956","2017-08-21","TH-21550","277.4","2017"
"CA-2017-112956","2017-08-21","TH-21550","25.16","2017"
"CA-2017-112956","2017-08-21","TH-21550","91.92","2017"
"CA-2017-112529","2017-11-19","SC-20770","718.116","2017"
"CA-2017-112529","2017-11-19","SC-20770","31.776","2017"
"CA-2017-141929","2017-09-04","RA-19285","487.984","2017"
"CA-2017-141929","2017-09-04","RA-19285","5.56","2017"
"CA-2017-141929","2017-09-04","RA-19285","217.85","2017"
"CA-2017-113530","2017-05-19","BC-11125","681.408","2017"
"CA-2017-113530","2017-05-19","BC-11125","3.52","2017"
"CA-2017-113530","2017-05-19","BC-11125","5.58","2017"
"CA-2017-113530","2017-05-19","BC-11125","36.32","2017"
"CA-2017-155957","2017-11-26","CC-12610","52.272","2017"
"CA-2017-155957","2017-11-26","CC-12610","213.136","2017"
"CA-2017-132178","2017-05-03","DB-12970","69.52","2017"
"CA-2017-132178","2017-05-03","DB-12970","763.44","2017"
"CA-2017-109960","2017-12-09","DB-13210","104.88","2017"
"CA-2017-109960","2017-12-09","DB-13210","34.7","2017"
"CA-2017-109960","2017-12-09","DB-13210","33.72","2017"
"CA-2017-109960","2017-12-09","DB-13210","14.94","2017"
"CA-2017-133004","2017-08-31","AJ-10945","638.73","2017"
"CA-2017-168102","2017-04-24","CP-12340","113.568","2017"
"CA-2017-158036","2017-09-08","DB-13555","9.096","2017"
"US-2017-129777","2017-07-03","FM-14290","258.9","2017"
"US-2017-129777","2017-07-03","FM-14290","24.56","2017"
"CA-2017-144820","2017-10-03","LW-16825","20.64","2017"
"CA-2017-154109","2017-11-06","ML-17410","127.372","2017"
"CA-2017-154109","2017-11-06","ML-17410","47.952","2017"
"CA-2017-140760","2017-06-02","DO-13435","25.344","2017"
"CA-2017-140760","2017-06-02","DO-13435","43.92","2017"
"CA-2017-160416","2017-11-13","AD-10180","163.96","2017"
"CA-2017-169411","2017-12-24","AC-10615","37.93","2017"
"CA-2017-160087","2017-03-18","EN-13780","23.832","2017"
"CA-2017-113670","2017-10-15","RS-19765","510.24","2017"
"CA-2017-113670","2017-10-15","RS-19765","204.95","2017"
"CA-2017-166198","2017-04-21","JW-15955","11.54","2017"
"CA-2017-166198","2017-04-21","JW-15955","162.6","2017"
"CA-2017-144568","2017-05-29","JO-15550","23.55","2017"
"CA-2017-144036","2017-11-22","FO-14305","35.712","2017"
"CA-2017-127264","2017-04-03","SA-20830","7.056","2017"
"CA-2017-168193","2017-03-06","RM-19750","26.38","2017"
"CA-2017-168193","2017-03-06","RM-19750","71.97","2017"
"CA-2017-161956","2017-08-27","DR-12880","198.46","2017"
"CA-2017-161956","2017-08-27","DR-12880","321.92","2017"
"CA-2017-161956","2017-08-27","DR-12880","879.984","2017"
"CA-2017-161956","2017-08-27","DR-12880","28.4","2017"
"CA-2017-161956","2017-08-27","DR-12880","230.28","2017"
"CA-2017-161956","2017-08-27","DR-12880","116.28","2017"
"CA-2017-161956","2017-08-27","DR-12880","841.568","2017"
"CA-2017-161956","2017-08-27","DR-12880","354.9","2017"
"CA-2017-104577","2017-05-12","CK-12205","87.6","2017"
"CA-2017-125878","2017-02-25","MH-18025","1.788","2017"
"US-2017-148768","2017-11-30","PN-18775","71.976","2017"
"CA-2017-118521","2017-02-16","LF-17185","37.94","2017"
"CA-2017-165204","2017-11-13","MN-17935","8.904","2017"
"CA-2017-165204","2017-11-13","MN-17935","720.064","2017"
"CA-2017-101014","2017-08-29","RW-19540","148.02","2017"
"CA-2017-125752","2017-07-31","EH-14125","41.424","2017"
"CA-2017-112487","2017-12-26","TC-21535","3.132","2017"
"CA-2017-121314","2017-09-23","BE-11410","251.64","2017"
"CA-2017-147760","2017-11-04","KL-16555","523.764","2017"
"CA-2017-147760","2017-11-04","KL-16555","1359.96","2017"
"CA-2017-147753","2017-03-05","PK-19075","25.06","2017"
"CA-2017-141873","2017-10-09","HG-14845","12.816","2017"
"CA-2017-141873","2017-10-09","HG-14845","314.352","2017"
"CA-2017-141873","2017-10-09","HG-14845","18.98","2017"
"CA-2017-141873","2017-10-09","HG-14845","18.24","2017"
"CA-2017-141733","2017-05-07","RW-19540","1458.65","2017"
"CA-2017-141733","2017-05-07","RW-19540","26.64","2017"
"CA-2017-141733","2017-05-07","RW-19540","476.8","2017"
"CA-2017-141733","2017-05-07","RW-19540","87.444","2017"
"CA-2017-129000","2017-11-25","SZ-20035","501.81","2017"
"CA-2017-161053","2017-09-22","JE-15745","691.96","2017"
"CA-2017-161053","2017-09-22","JE-15745","34.95","2017"
"CA-2017-130526","2017-11-26","GT-14755","33.568","2017"
"US-2017-131849","2017-06-06","GH-14410","4.95","2017"
"US-2017-131849","2017-06-06","GH-14410","26.4","2017"
"US-2017-105389","2017-10-23","DM-13015","3.564","2017"
"US-2017-105389","2017-10-23","DM-13015","823.96","2017"
"US-2017-105389","2017-10-23","DM-13015","10.272","2017"
"CA-2017-154039","2017-02-17","JK-16120","480.96","2017"
"CA-2017-154039","2017-02-17","JK-16120","124.792","2017"
"CA-2017-123246","2017-10-17","AJ-10960","10.64","2017"
"CA-2017-146360","2017-04-23","SC-20305","155.34","2017"
"US-2017-127341","2017-01-29","CK-12595","12.128","2017"
"CA-2017-110212","2017-05-01","SJ-20125","48.9","2017"
"CA-2017-134285","2017-12-07","DS-13180","3.552","2017"
"CA-2017-134285","2017-12-07","DS-13180","15.552","2017"
"CA-2017-102267","2017-11-30","SC-20800","2.368","2017"
"CA-2017-157980","2017-12-07","SH-20395","127.984","2017"
"CA-2017-126788","2017-06-05","AB-10105","470.376","2017"
"CA-2017-148068","2017-09-18","MM-18280","19.44","2017"
"CA-2017-148068","2017-09-18","MM-18280","9.82","2017"
"US-2017-142573","2017-07-18","ML-17410","801.6","2017"
"US-2017-142573","2017-07-18","ML-17410","161.568","2017"
"US-2017-142573","2017-07-18","ML-17410","16.096","2017"
"US-2017-142573","2017-07-18","ML-17410","7.656","2017"
"US-2017-142573","2017-07-18","ML-17410","311.976","2017"
"CA-2017-146920","2017-08-28","SC-20305","25.344","2017"
"CA-2017-146920","2017-08-28","SC-20305","26.72","2017"
"CA-2017-123001","2017-09-02","AW-10840","9.4","2017"
"CA-2017-123001","2017-09-02","AW-10840","74.0","2017"
"CA-2017-123001","2017-09-02","AW-10840","201.584","2017"
"CA-2017-117863","2017-05-18","TS-21340","14.56","2017"
"CA-2017-117863","2017-05-18","TS-21340","3.048","2017"
"CA-2017-160458","2017-05-27","EH-13945","25.92","2017"
"CA-2017-167871","2017-11-18","AF-10870","44.384","2017"
"CA-2017-167871","2017-11-18","AF-10870","2.944","2017"
"CA-2017-152961","2017-01-15","SC-20095","12.7","2017"
"CA-2017-134838","2017-02-19","ED-13885","12.84","2017"
